"anho","semana","id_provincia","provincia","personal_tecnicos","personal_brigadas","personal_fuerzas_orden","personal_otros","medios_autobomba","medios_bulldozer","medios_tractores","medios_otros","aereos_aviones_anfibios","aereos_aviones_carga","aereos_helicopteros_exticion","aereos_helicopteros_transporte","total","totalar","totalnar","supernf","num_incendios","dist_1_nearest_buildup","dist_10_nearest_buildup","dir","prec","sol","tmax","tmed","tmin","velmedia","hrmedia","domain"
2008,33,41,"SEVILLA",1.33,10.67,2,0,1,0,0,0,0,0,0,0,1.87,0.5,1.37,0,3,1088.72,2255.48,24.61,0,11.95,34.59,26.3,18.01,2.88,40,"33:41"
2008,33,42,"SORIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.29,2.8,9.2,25.09,18,10.91,3.59,49,"33:42"
2008,33,43,"TARRAGONA",7,50,0,0,14,0,0,0,0,2,0,0,0.68,0,0.68,0,1,3579.74,4395.65,19.33,0.9,7.41,29.24,24.82,20.4,2.51,56,"33:43"
2008,33,44,"TERUEL",2,16,2,15,1,0,0,0,0,0,0,1,1.8,0,1.8,0,1,2779.57,4474.7,22.79,0.07,9.56,28.59,20.96,13.34,2.61,47,"33:44"
2008,33,45,"TOLEDO",1.17,19.17,2,0.33,1.17,0.17,0,0,0,0,0,0.67,7.51,1.5,6.01,0,4,1916.2,3565.93,24.07,0,11.2,30.33,23.19,16.05,4.1,37,"33:45"
2008,33,46,"VALENCIA",4.42,94.42,8.08,5.63,5.63,0.25,0.25,0,1,1.83,0,1.92,92.48,87.46,3.02,2,7,2602.26,3700.96,16.26,2.61,9,31.86,25.73,19.59,2.77,50,"33:46"
2008,33,47,"VALLADOLID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.24,0.35,10.85,25.3,17.98,10.65,3.3,55,"33:47"
2008,33,49,"ZAMORA",1.75,9.5,0.92,0.75,1.5,0.58,0,0,0.17,0.17,0.42,0.92,51.9,0,51.85,0.05,6,3226.13,5115.24,24.86,0.93,11.07,24.91,17.99,11.06,3.08,51,"33:49"
2008,33,50,"ZARAGOZA",1,3,2,7,2,0,2,0,0,0,0,0,0.15,0,0.15,0,1,1178.16,1766.23,21.42,0.48,9.43,28.57,21.81,15.07,2.14,50,"33:50"
2008,34,2,"ALBACETE",2,12,2,20,1,0,0,0,0,1,0,1,0.6,0,0.6,0,1,687.53,9442.23,16.79,0,11.52,33.1,25.58,18.06,2.73,47.5,"34:2"
2008,34,3,"ALICANTE",1,36,3,3,3,0,0,0,0,0,0,2,1,0,0.2,0.8,1,885.93,2837.14,13.85,0.25,7.29,29.83,25.18,20.54,2.65,67,"34:3"
2008,34,4,"ALMERIA",7,41,3,0,2.5,0,0,0,0,1,0,3,7.14,1,5.64,0.5,2,3967.29,5292,18.67,0.45,8.74,30.01,25.72,21.43,2.39,71,"34:4"
2008,34,5,"AVILA",4.25,30.25,4.5,8.5,4.5,0,0,0,0.5,0,0,3.75,8.42,3.55,4.87,0,4,2922.63,4043.31,24.81,0.97,11.24,26.44,17.66,8.86,2.15,40,"34:5"
2008,34,6,"BADAJOZ",1.75,11.72,3.67,1.94,2.06,0.17,0.14,0.08,0,0,0,0.14,66.15,0,65.35,0.8,10,1354.1,3175.75,25.15,0,11.23,33.82,24.65,15.5,2.27,40,"34:6"
2008,34,8,"BARCELONA",3,16,2,10,4,0,0,0,0,0,1,0,0.23,0.13,0.1,0,1,555.7,1183.82,17.19,12.37,7.01,27.64,23.28,18.93,3.47,65.5,"34:8"
2008,34,9,"BURGOS",2,2.75,1.5,1.25,1.5,0,0.5,0,0,0,0,0.5,3,0,0.25,2.75,3,1112.71,2325.43,15.96,0.85,11.11,27.14,18.1,9.08,2.63,49,"34:9"
2008,34,10,"CACERES",2.2,10.46,1.95,4.59,1.56,0,0.09,0.17,0,0,0.07,0.44,46.88,1.08,45,0.8,22,1383.43,3108.34,23.91,0,11.84,33.15,24.62,16.09,2.34,35,"34:10"
2008,34,11,"CADIZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.63,0,11.26,28.96,23.49,18.01,3.05,66,"34:11"
2008,34,12,"CASTELLON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.07,15.67,8.73,27.31,22.75,18.2,2.94,70,"34:12"
2008,34,13,"CIUDAD REAL",2.5,2,0,0,0.5,0,0,0.5,0,0,0,0.5,1.8,0,1.8,0,2,2565.7,7111.48,24.36,0,10.91,33.73,25.62,17.54,2.01,33,"34:13"
2008,34,14,"CORDOBA",2,9,0,0,1,0,0,0,0,0,0,0,0.2,0,0.2,0,1,2189.44,11907.04,26.24,0,11.63,34.49,26.33,18.17,2.95,31,"34:14"
2008,34,15,"A CORUÑA",1,5.5,0,2,1.5,0,0,0,0,0,0,1.5,0.74,0,0.74,0,2,392.86,785.25,19.87,2.31,6.79,20.85,17.06,13.27,3.92,74,"34:15"
2008,34,16,"CUENCA",1.5,12,0,2,1,0,0,0,0,0.5,0,0,4.27,0.22,0.05,4,2,5729.68,9452.42,20.29,2.1,10.44,30.54,22.22,13.88,2.07,45,"34:16"
2008,34,17,"GIRONA",4,11,16,0,3,0,0,0,0,0,0.5,0,0.8,0.26,0.54,0,2,265.23,922.68,22.58,5.85,7.4,23.78,18.17,12.6,2.88,63.5,"34:17"
2008,34,18,"GRANADA",6.11,29.67,4.33,0.11,2.44,0,0,0,0,0.33,0.11,0.67,120.25,0,35.98,84.27,5,1033.57,1950.76,24.95,0,11.21,32.16,25.18,18.2,2.65,38,"34:18"
2008,34,19,"GUADALAJARA",3,22.07,0.93,0,1.47,0.2,0.07,0,0.07,0.73,0,1.47,19.75,6,9.55,4.2,9,1083.1,2933.24,20.88,1.1,10.67,30.06,20.23,10.4,2.31,49,"34:19"
2008,34,21,"HUELVA",3.33,22,0.67,3.67,2.17,0,0,0,0,0.83,0,0.5,7,0,7,0,4,1852.6,2801.7,27.6,0,11.76,30.21,23.67,17.14,3.3,43.5,"34:21"
2008,34,22,"HUESCA",4,18.5,1,0.5,2.5,0,0,0.5,0,0,0.5,1,1.68,0.6,1.08,0,2,2743.51,3500.11,23.75,11.8,12,28.48,20.48,12.47,2.61,56.5,"34:22"
2008,34,23,"JAEN",3.5,16.5,2.13,0.13,1.13,0,0,0.63,0,0.25,0.13,1,75.32,0,64.32,11,6,1828.15,3031.55,25.57,0,12.15,35.89,27.74,19.59,1.81,39,"34:23"
2008,34,24,"LEON",2.44,10.25,0.87,1.05,0.92,0,0,0,0.07,0,0.17,0.81,64.85,1,61.35,2.5,19,1028.63,2268.36,27.96,0.48,11.55,23.63,16.03,8.42,3.18,55,"34:24"
2008,34,25,"LLEIDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.63,3.8,11.09,28.11,21.05,13.97,1.55,52.5,"34:25"
2008,34,26,"LA RIOJA",2,0,0,1,0,0,0,0,0,0,0,0,0.4,0,0.2,0.2,1,1102.38,1627.52,25.75,0.2,9.59,28.8,20.99,13.21,1.9,59.5,"34:26"
2008,34,27,"LUGO",4.83,47.33,2,0.33,5.17,0.5,0,0.67,0.5,0.5,0,1.5,64.82,11.5,53.32,0,4,1245.38,2384.97,20.67,2.2,6.64,24.43,17.1,9.77,2.5,70,"34:27"
2008,34,29,"MALAGA",3,17,5,0,2,0,0,0,0,0,0,1,0.5,0,0.5,0,1,670.46,898.28,15.7,0,10.46,30.69,26.27,21.84,2.36,72,"34:29"
2008,34,30,"MURCIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.34,0.27,8.64,31.91,26.91,21.89,2.77,64,"34:30"
2008,34,32,"OURENSE",2.03,24.19,1.59,1.84,2.55,0.09,0.09,0,0.06,0.79,0.17,1.29,86.5,14.85,71.55,0.1,21,981.7,2040.49,26.68,0.03,8.4,25.41,17.57,9.74,2.04,61,"34:32"
2008,34,33,"ASTURIAS",0.83,13.17,0,0,0.83,0,0,0.67,0,0,0,1,10.8,0,10.8,0,4,1842.66,3514.76,22.18,6.89,6.2,20.54,17.01,13.47,2.32,76,"34:33"
2008,34,34,"PALENCIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.93,1.4,8.695,26.21,17.63,9.03,2.8,51.5,"34:34"
2008,34,36,"PONTEVEDRA",1,13.5,3,7,2.5,0,0,0,0,0,0,0,1.29,0.75,0.54,0,2,251.34,898.46,29.64,5.7,8.68,22.11,17.61,13.13,2.86,72,"34:36"
2008,34,37,"SALAMANCA",3,16.5,2.47,16.5,2.7,0.17,0.17,0,0.17,0.57,0,0.83,108.77,0,105.37,3.4,9,807.98,3132.07,21.06,0.08,12.23,29.45,19.76,10.08,2.43,49,"34:37"
2008,34,40,"SEGOVIA",2,17,0,3,2,0,0,0,0,0,0,1,0.35,0,0.35,0,1,1021.52,3981.68,25.36,1,11.69,24.49,18.09,11.69,3.04,35,"34:40"
2008,34,41,"SEVILLA",6.67,38.5,4.67,3,2.83,0,0,0,0,0,0,1.33,18,12.51,5.49,0,4,1289.84,2418.36,25.24,0,11.69,35.39,26.42,17.44,2.36,37,"34:41"
2008,34,42,"SORIA",4,29,2,4,3,0,0,0,0,0,0,3,2.11,0,0.7,1.41,1,572.57,2076,17.86,5.5,10.58,28.2,18.71,9.23,2.87,51,"34:42"
2008,34,43,"TARRAGONA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.56,7.65,8.11,29.31,24.89,20.47,2.09,64.5,"34:43"
2008,34,44,"TERUEL",2.5,21.5,2,3,1.5,0,1,0,0,0,0,1.5,8.16,0.1,0.5,7.56,2,1891.84,3087.77,12,4.4,10.64,30.2,21.9,13.59,2.01,57,"34:44"
2008,34,45,"TOLEDO",2,21,1.67,1.17,1,0.17,0,0,0,0,0,1.17,7.86,5,2.86,0,5,1621.9,2752.44,24.23,0,11.96,33.24,25.65,18.05,2.75,34,"34:45"
2008,34,46,"VALENCIA",1.5,6.5,8,3.5,1.5,0,0,0,0,0,0,0,0.44,0,0.21,0.23,2,226.63,851.35,10.6,4.34,7.24,30.05,25.57,21.08,2.38,67,"34:46"
2008,34,47,"VALLADOLID",2.5,11,1.33,5.83,2.5,0,5.33,0,0,0.33,0,0.5,227.35,2,3.19,222.16,4,844.4,2774.45,20.9,0.23,11.78,28.4,19.29,10.17,2.23,50,"34:47"
2008,34,49,"ZAMORA",4.78,15.98,1.12,1.97,2.15,0.88,0,0,0.58,0.43,0.43,0.99,368.79,5.09,343.7,20,12,2495.34,4345.51,20.9,1,11.33,27.77,18.95,10.14,2.24,47,"34:49"
2008,34,50,"ZARAGOZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.14,7.02,11.01,30.3,22.5,14.7,2.19,53,"34:50"
2008,35,2,"ALBACETE",2,27,2,12,2,0,1,0,0,1,0,1,0.16,0.16,0,0,1,1649.55,7751.49,16.92,0,11.44,31.55,24.14,16.72,2.98,52,"35:2"
2008,35,3,"ALICANTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.13,0,10.51,29.91,24.42,18.93,2.58,64,"35:3"
2008,35,4,"ALMERIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.74,0,11.59,29.83,25.07,20.33,3.21,63,"35:4"
2008,35,5,"AVILA",3.2,13.9,2.2,5.8,2.4,0.2,0,0,0,0,0,1.1,8.67,0,8.67,0,6,2067.18,4153.25,14.93,0.85,9.67,26.54,19.97,13.15,2.54,45,"35:5"
2008,35,6,"BADAJOZ",1.58,6.58,1.42,2.79,0.92,0,0.42,0.17,0,0,0,0.21,70.15,0,56.35,13.8,12,2950.11,5795.86,22.05,0,10.69,34.12,26.2,18.29,1.94,45,"35:6"
2008,35,8,"BARCELONA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.99,1,7.65,28.29,24.09,19.89,3.06,62,"35:8"
2008,35,9,"BURGOS",3,20.33,3,6.67,2.33,0.33,0.33,0,0,0.33,1,0.67,21.8,17.17,0.13,4.5,3,1443.33,2235.43,14.83,0.25,10.36,28.67,20.4,12.15,3.02,54,"35:9"
2008,35,10,"CACERES",2.53,13.78,1.04,7,1.16,0.05,0,0.1,0.08,0,0.09,0.87,28.65,6.1,22.49,0.06,15,1603.68,3509.18,19.2,0.03,11.17,32.71,25.7,18.7,2.16,39,"35:10"
2008,35,11,"CADIZ",5.67,81.83,4.67,2.83,5.83,0,0,0.17,0,0,0.83,0.83,25.95,6.43,19.22,0.3,4,1010.92,2424.34,17.47,0,11.4,29.21,24.47,19.72,4.67,61,"35:11"
2008,35,12,"CASTELLON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.57,8.15,8.34,27.43,22.95,18.48,3.02,70,"35:12"
2008,35,13,"CIUDAD REAL",6,10.33,0,0,1.33,0.33,0,1.67,0,0,0,0.33,8.7,0,6.7,2,3,2807.61,3838.62,17.07,0,9.81,32.91,25.5,18.08,2.31,40,"35:13"
2008,35,14,"CORDOBA",2.33,15.33,1.33,0,1.67,0,0,0,0,0.67,0,0.67,6.26,0,6.26,0,3,3006.59,4178.61,22.81,0,10.67,34.23,26.66,19.07,2.88,40,"35:14"
2008,35,15,"A CORUÑA",1.53,19.17,0.78,0.2,2.21,0.07,0,0,0.19,0,0,0.71,34.01,18.48,15.53,0,18,262.81,1002.78,16.23,15.81,8.5,24.17,19.59,15,3.69,73,"35:15"
2008,35,16,"CUENCA",1.6,14,0.8,2.3,0.8,0,0.5,0,0,0.4,0,0.6,31.33,1.67,6.26,23.4,8,2500.32,5823.53,14,3.15,10.51,30.34,21.79,13.24,2.37,45,"35:16"
2008,35,17,"GIRONA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.43,6.65,7.56,25.11,19.04,13.01,2.11,65,"35:17"
2008,35,18,"GRANADA",9.5,35,4,0,2,0,0,0.5,0,1.5,1,2,4.34,0,4.34,0,2,626.19,1922.59,19.54,0,11.02,30.95,24.44,17.94,2.69,50,"35:18"
2008,35,19,"GUADALAJARA",3.38,23.63,0,0,1.88,0.25,0.25,0,0,0.5,0,2.13,7.35,4.9,2.45,0,6,3037.93,5682.09,18.6,0.5,9.51,30.56,21.28,12.02,2.02,52,"35:19"
2008,35,21,"HUELVA",2.42,19.25,3.75,0.42,2.17,0,0,0,0,0.67,0.08,0.33,5.94,1,4.94,0,7,1049.21,1926.78,22.79,0,11.4,29.4,23.96,18.54,3.37,56,"35:21"
2008,35,22,"HUESCA",1.67,4.67,0.67,7,1,0,0.33,0,0,0,0,0,1.93,0,1.93,0,3,1282.66,2603.8,19.55,1.97,10.64,28.36,21.19,14.01,1.61,58.5,"35:22"
2008,35,23,"JAEN",2.8,26.8,2.4,0.2,2.2,0,0,0,0,0.4,0.2,0.5,34.35,0,34.05,0.3,6,2411.25,5252.72,19.45,0,11.9,34.79,27.1,19.4,1.89,43.5,"35:23"
2008,35,24,"LEON",6.36,38.5,7.71,1.14,2.43,0.79,0,0,0.14,0.57,0.5,1.64,710.23,13.36,493.87,203,10,1081.99,2529.01,19.96,5.2,9.51,26.18,18.7,11.22,2.34,55,"35:24"
2008,35,25,"LLEIDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.01,11.6,10.33,29.6,22.31,15.01,1.46,54,"35:25"
2008,35,26,"LA RIOJA",3,15,0,0,0,0,0,1,0,0,0,1,0.55,0.45,0,0.1,1,933.39,2553.08,7.75,0,10.61,31.17,23.51,15.86,2.07,58.5,"35:26"
2008,35,27,"LUGO",1.5,17.06,0.67,0.67,2.28,0.11,0.22,0,0,0.67,0,0.56,7.04,3.65,3.09,0.3,8,567.18,1720.07,16.57,14.1,7.71,26.14,20.2,14.23,2.36,75,"35:27"
2008,35,29,"MALAGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69,0,11.03,29.72,25.94,22.15,2.99,70,"35:29"
2008,35,30,"MURCIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.81,0,10.39,31.21,26.37,21.39,3.27,59,"35:30"
2008,35,32,"OURENSE",1.85,19.69,0.85,1.01,2.4,0.02,0.02,0,0.15,1.42,0.1,1.05,124.9,7.3,117.5,0.1,24,849.71,2090.9,22.96,14.65,7.1,30.08,21.85,13.6,1.89,58,"35:32"
2008,35,33,"ASTURIAS",1.22,18.98,0,0,0.97,0,0,0.56,0,0,0.27,1.1,39.98,4.5,31.48,4,20,736.31,1799.58,18.08,8.87,6.41,22.68,19.53,16.37,3.31,80.5,"35:33"
2008,35,34,"PALENCIA",3,13,3,5,3,1,0,0,0,0,0,1,0.13,0.05,0.08,0,1,1811.35,4874.5,13,0.9,8.945,27.88,20.06,12.24,3.11,52,"35:34"
2008,35,36,"PONTEVEDRA",1.5,16.25,1.25,5.25,1.75,0,0,0,0,0.75,0,0.25,1.76,0.41,1.35,0,3,753.75,1421.98,24.36,46.4,8.14,24.76,19.97,15.18,2.44,73,"35:36"
2008,35,37,"SALAMANCA",3.07,10.89,1.68,9.88,2.25,0.15,0.71,0.1,0.19,0.15,0,0.78,138.91,34.37,86.84,17.7,14,2356.42,5030.65,17.5,0.55,10,30.67,21.91,13.18,2.4,51.5,"35:37"
2008,35,40,"SEGOVIA",4,18,2,8,3,0,0,0,0,0,0,1,0.57,0,0.57,0,1,1279.85,1670.68,20.29,10.2,9.69,26.24,20.66,15.13,3.13,43,"35:40"
2008,35,41,"SEVILLA",3.67,12.83,0,0,1.67,0,0,0,0,0,0,0.17,19.09,2.73,16.36,0,4,1143.19,1986.64,22.5,0,11.06,33.93,26.4,18.88,2.58,49.5,"35:41"
2008,35,42,"SORIA",2.5,4.5,1,82.5,1.5,0,3,0,0,0.5,0,1,4.16,0,1.08,3.08,2,2195.29,8990.07,7,5.4,9.58,28.77,20.66,12.54,2.79,55,"35:42"
2008,35,43,"TARRAGONA",3.5,30,2,6.33,7.17,0,0,0,0,1.83,4.83,0,5.64,4.37,1.27,0,4,756.45,1797.37,12.52,8.46,8.97,29.47,24.78,20.09,1.82,64,"35:43"
2008,35,44,"TERUEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.86,2.77,8.76,30.42,22.42,14.43,1.78,56.5,"35:44"
2008,35,45,"TOLEDO",0.67,6.33,0,0,0.33,0,0,0,0,0,0,0,1.14,0,1.14,0,3,1528.39,2839.75,18.37,0,11.29,32.54,25.62,18.72,2.79,42,"35:45"
2008,35,46,"VALENCIA",1,36,6,0.5,3.5,0,0,0,0,0,0,0,1.05,0.35,0.7,0,2,231.08,851.56,11.62,0,9.05,30.18,24.76,19.34,2.32,65,"35:46"
2008,35,47,"VALLADOLID",1.67,6.44,1.11,1.56,2.11,0,0,0,0,0.11,0.33,0.22,7.93,1.5,2.26,4.17,5,1172.25,2112.68,15.93,7.95,10.5,30.15,21.9,13.66,2.39,53.5,"35:47"
2008,35,49,"ZAMORA",3.86,11.47,3.47,14.19,1.44,0.63,0.97,0.33,0.33,0.75,0.72,1.19,1154.85,83.9,675.12,395.83,16,1879.34,4167.75,13.71,4.97,10.45,29.38,21.5,13.62,2.38,50,"35:49"
2008,35,50,"ZARAGOZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,7.4,10.65,31.47,24.2,16.91,1.68,48,"35:50"
2008,36,2,"ALBACETE",4.5,27.5,2,0,2.5,0,0.5,0,0,1,0,1,3.52,0,0.52,3,2,2223.63,5777.62,21.54,3.18,9.31,29.77,22.97,16.16,3.28,51.5,"36:2"
2008,36,3,"ALICANTE",2.5,39.33,7,1.33,5.17,0,0,0,0.33,1.83,0,1.67,32.84,6.3,25.94,0.6,4,1027.71,2237.72,17.92,0.6,9.64,30.67,24.66,18.69,2.54,55,"36:3"
2008,36,4,"ALMERIA",5,19,2,0,2,0,0,0,0,1,0,1,2.48,0,2.48,0,1,1148.19,2221.2,21.62,0.05,10.04,29.53,24.32,19.1,3.36,58,"36:4"
2008,36,5,"AVILA",3.25,24.5,0,2.25,1.5,0,0.25,0,0,0,0.25,1.75,19.22,16.02,3.2,0,3,1999.09,3196.03,24.1,3.4,8.97,24.11,17.17,10.22,2.41,52,"36:5"
2008,36,6,"BADAJOZ",1.63,6.63,1,2.13,0.75,0.13,0,0,0,0,0,0,7.26,4,2.16,1.1,7,2470.72,4762.96,23.94,6.28,9.8,29.63,22.7,15.74,2.46,54,"36:6"
2008,36,8,"BARCELONA",2.5,19.33,3,2.5,4.83,0,0.17,0,0,0,0.33,0,1.07,0.95,0.12,0,4,622.4,1757.6,22.58,0.5,8.09,28.36,24.44,20.52,3.91,65.5,"36:8"
2008,36,9,"BURGOS",3.5,11.75,2,2,2.75,0,0,0,0,0,0,1,35.6,0.7,2.57,32.33,4,1249.14,2274.12,21.75,9.4,7.3,24.53,17.17,9.83,3.23,58.5,"36:9"
2008,36,10,"CACERES",1.83,6.73,1.92,1.79,1.33,0,0.08,0.48,0,0,0.08,0.17,8.45,0,8.42,0.03,11,1544.71,3276.49,21.63,4.74,10.09,27.44,21.34,15.23,2.48,54.5,"36:10"
2008,36,11,"CADIZ",45,336,226,69,42,6,0,2,4,3,5,5,474.76,91.41,383.35,0,1,2793.19,3728.09,25.27,3.31,8.97,25.77,21.68,17.6,3.55,73,"36:11"
2008,36,12,"CASTELLON",1,12,0,7,2,0,0,0,0,1,0,1,0.3,0.3,0,0,1,3275.22,6868.85,17.29,3.63,9.6,27.45,22.39,17.34,3.02,63,"36:12"
2008,36,13,"CIUDAD REAL",5,44,0,0,3,1,0,1,0,0,0,2,2.2,0,0.2,2,1,882.92,1901.01,22.86,4.09,8.92,27.5,21.46,15.45,2.98,52,"36:13"
2008,36,14,"CORDOBA",3,12,4,0,2,0,0,0,0,0,0,1,0.92,0,0.92,0,1,779.91,1276.07,23.31,5.7,7.77,28.65,22.19,15.71,3.47,51,"36:14"
2008,36,15,"A CORUÑA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.94,45.99,3.67,19.15,15.78,12.39,4.09,78,"36:15"
2008,36,16,"CUENCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14,6.3,8.66,25.49,18.1,10.72,2.26,52,"36:16"
2008,36,17,"GIRONA",2,28,4,0,3,0,0,0,0,0,2,0,0.13,0.13,0,0,1,1260.97,1897.85,18.62,7.57,7.47,23.83,18.23,12.62,2.58,66,"36:17"
2008,36,18,"GRANADA",4.06,26.22,4.22,2.28,2.61,0,0,0,0,0.56,0,0.72,27.87,0,23.67,4.2,6,1310.11,2998.26,25.83,0.04,9.34,28.99,22.32,15.66,2.86,54,"36:18"
2008,36,19,"GUADALAJARA",1,22,0,0,1.5,0.5,0,0,0,0,0,1.5,4.6,4,0.6,0,2,592.56,1026.96,21.43,9.8,8.76,25.42,17.21,9.01,2.92,54,"36:19"
2008,36,21,"HUELVA",3.33,15.67,5,0,2,0,0,0,0,0.33,0,0.33,6.13,0,6.13,0,3,604.84,2302.37,24.76,2.23,10.46,25.89,21.3,16.7,3.81,63.5,"36:21"
2008,36,22,"HUESCA",1,4,2,0,2,0,0,0,0,0,0,0,0.35,0,0.35,0,1,2298.7,3283.18,18.49,16.99,9.53,24.13,18.03,11.91,1.46,57,"36:22"
2008,36,23,"JAEN",3,23,2,1,1.5,0,0,0,0,0,0,0.5,3.1,0,3.1,0,2,591.79,2142.53,26.12,4.3,11.5,29.54,23.26,17,2.47,53,"36:23"
2008,36,24,"LEON",2.33,8,0,0,0.33,0,0,0,0,0,0,0.33,44.3,0,43.8,0.5,3,2015.68,3662.14,23.82,8.67,6.47,20.64,15.15,9.67,3.07,64,"36:24"
2008,36,25,"LLEIDA",3,26,6,3,3,0,1,0,0,0,1,0,0.5,0,0.2,0.3,1,426.62,2589.97,18.39,4.15,9.24,26.32,20.19,14.08,1.22,55,"36:25"
2008,36,26,"LA RIOJA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,1.3,7.99,28.51,21.33,14.16,1.94,57,"36:26"
2008,36,27,"LUGO",1,12,0,0,1,0,0,0,0,0,0,1,0.3,0,0.3,0,1,1125.77,1836.03,20.57,45.5,4.41,20.91,15.79,10.69,2.77,78,"36:27"
2008,36,29,"MALAGA",34,242,8,3,15,0,0,0,0,3,1,4,33.06,21.12,11.94,0,1,1708.67,2024.12,22.87,0.02,9.8,29.2,24.84,20.49,2.87,60,"36:29"
2008,36,30,"MURCIA",3,6,8,8,0,0,0,0,0,0,0,0,0.15,0,0.15,0,1,455.45,4844.2,16.9,0.93,9.1,32.27,26.06,19.93,2.56,48,"36:30"
2008,36,32,"OURENSE",1.75,19.56,2.13,0.31,1.38,0,0,0,0.06,0.13,0,0.94,6.77,0.95,5.82,0,7,885.91,1980.54,23.68,18.59,4.7,22.34,16.78,11.21,1.9,68,"36:32"
2008,36,33,"ASTURIAS",0,3.67,0,0,0.5,0,0,0,0,0,0,0.67,21.95,1.2,20.75,0,4,1042.2,2724.85,19.73,16.8,4.89,20.16,16.95,13.73,2.75,75,"36:33"
2008,36,34,"PALENCIA",3,19,2,0,3,1,0,0,0,0,0,1,11.63,0.41,0,11.22,1,4180.99,5682.77,24.5,4.2,8.055,22.82,16.09,10.02,4.15,61,"36:34"
2008,36,36,"PONTEVEDRA",1,8.5,0,0,1.5,0,0,0,0,0,0,0,0.58,0,0.58,0,2,519.76,1364.37,23.36,60.7,7.11,20.03,16.46,12.87,2.84,79.5,"36:36"
2008,36,37,"SALAMANCA",2.6,17,1.4,5.1,2.1,0,0.4,0.2,0.1,0.3,0,1,37.5,0,34.4,3.1,7,2533.94,3693.25,21.71,7.23,8.71,24.9,17.54,10.18,3.27,61,"36:37"
2008,36,40,"SEGOVIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.64,9.05,9.31,20.96,15.59,10.21,4.31,48,"36:40"
2008,36,41,"SEVILLA",1.6,9.4,0,0.4,1.1,0,0,0,0,0,0,0,4.13,0.5,3.63,0,6,1322.47,2706.06,23.73,6.83,8.1,29.42,23.1,16.77,2.81,60,"36:41"
2008,36,42,"SORIA",1,0.5,1,3,1.5,0,0,0,0,0,0,0,1.63,0,0.18,1.45,2,2372.18,4225.27,25.86,1.2,9.32,24.74,17.43,10.11,3.16,53.5,"36:42"
2008,36,43,"TARRAGONA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.12,1.6,7.66,28.69,23.98,19.31,1.95,65.5,"36:43"
2008,36,44,"TERUEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.57,1.27,9,27.35,19.86,12.37,2.1,54.5,"36:44"
2008,36,45,"TOLEDO",0.5,13.7,0.2,0.8,0.6,0,0,0,0,0,0,0.5,9.32,2.5,6.82,0,6,1585.24,2980.68,23.27,5.52,9.7,27.74,21.45,15.16,3.48,49,"36:45"
2008,36,46,"VALENCIA",1.28,28.25,6.36,2.89,3.44,0,0,0,0,0.53,0.11,0.42,14.95,3.35,6.75,4.85,10,927.98,1764.12,17.68,3.07,8.34,31.53,25.27,19.03,2.52,51,"36:46"
2008,36,47,"VALLADOLID",4.5,11,1.5,15,3.5,0,8,0,0,0.5,0,1,46.5,0,6,40.5,2,1422.51,4291.35,21.81,3.37,7.7,24.34,17.6,10.86,3.33,59,"36:47"
2008,36,49,"ZAMORA",5.13,17.47,0.47,0,2.73,1.4,0,0,0.27,0.6,0.07,0.8,278.94,73.25,156.29,49.4,7,1812.72,4833.7,22.48,7.37,6.04,23.1,17.2,11.3,2.9,60,"36:49"
