"anho"|"semana"|"id_provincia"|"provincia"|"personal_tecnicos"|"personal_brigadas"|"personal_fuerzas_orden"|"personal_otros"|"medios_autobomba"|"medios_bulldozer"|"medios_tractores"|"medios_otros"|"aereos_aviones_anfibios"|"aereos_aviones_carga"|"aereos_helicopteros_exticion"|"aereos_helicopteros_transporte"|"total"|"totalar"|"totalnar"|"supernf"|"num_incendios"|"dist_1_nearest_buildup"|"dist_10_nearest_buildup"
2007|6|6|"BADAJOZ"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|8|"BARCELONA"|0.0|20.0|2.0|0.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.21|0.05|0.0|0.16|1|2199.13|2394.78
2007|6|9|"BURGOS"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|10|"CACERES"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|11|"CADIZ"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|12|"CASTELLON"|1.0|8.0|2.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.25|0.25|0.0|0|1|1540.39|2778.93
2007|6|13|"CIUDAD REAL"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|14|"CORDOBA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|15|"A CORUÑA"|1.0|4.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.35|0.35|0.0|0|1|137.29|991.61
2007|6|16|"CUENCA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|17|"GIRONA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|18|"GRANADA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|19|"GUADALAJARA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|21|"HUELVA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|22|"HUESCA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|23|"JAEN"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|24|"LEON"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|25|"LLEIDA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|26|"LA RIOJA"|2.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.55|0.0|0.55|0|1|2699.27|3712.23
2007|6|27|"LUGO"|1.0|6.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.26|0.03|0.23|0|1|1457.06|3428.13
2007|6|29|"MALAGA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|30|"MURCIA"|1.0|10.0|5.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.41|0.0|1.41|0|1|312.44|1062.33
2007|6|32|"OURENSE"|1.0|4.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.35|0.0|1.35|0|2|755.37|2058.74
2007|6|33|"ASTURIAS"|0.0|5.3|0.0|0.0|0.2|0.0|0.0|0.8|0.0|0.0|0.0|0.5|8.67|0.87|7.8|0|7|561.2|1223.21
2007|6|34|"PALENCIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|36|"PONTEVEDRA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|37|"SALAMANCA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|40|"SEGOVIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|41|"SEVILLA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|42|"SORIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|43|"TARRAGONA"|0.0|7.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.9|0.0|1.9|0|1|1322.48|3567.04
2007|6|44|"TERUEL"|1.5|1.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.45|0.0|0.45|0|2|2365.08|5508.31
2007|6|45|"TOLEDO"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|46|"VALENCIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|47|"VALLADOLID"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|49|"ZAMORA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|6|50|"ZARAGOZA"|2.0|2.0|2.0|3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|17.0|0.0|17.0|0|2|1499.64|2754.33
2007|7|2|"ALBACETE"|1.0|3.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.15|0.03|0.12|0|1|2227.8|7682.11
2007|7|3|"ALICANTE"|1.0|18.5|3.5|2.5|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|1.15|0.0|1.15|0|2|632.49|1604.45
2007|7|4|"ALMERIA"|4.33|19.33|1.33|2.33|1.33|0.0|0.0|0.33|0.0|0.0|0.0|0.0|14.43|5.58|8.05|0.8|3|3372.91|5225.51
2007|7|5|"AVILA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|6|"BADAJOZ"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|8|"BARCELONA"|1.44|9.78|1.0|2.11|3.33|0.0|0.78|0.0|0.0|0.0|0.22|0.0|3.62|2.01|1.61|0|5|864.72|2608.42
2007|7|9|"BURGOS"|1.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.7|0.0|0.7|0|2|1909.45|3010.88
2007|7|10|"CACERES"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|11|"CADIZ"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|12|"CASTELLON"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|13|"CIUDAD REAL"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|14|"CORDOBA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|15|"A CORUÑA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|16|"CUENCA"|1.0|1.5|0.0|1.75|0.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.18|0.28|3.9|0|3|1745.72|4102.86
2007|7|17|"GIRONA"|0.25|7.25|1.5|0.25|1.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.96|0.0|0.46|1.5|4|1006.77|2472.86
2007|7|18|"GRANADA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|19|"GUADALAJARA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|21|"HUELVA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|22|"HUESCA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|23|"JAEN"|2.0|2.0|2.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.57|0.0|0.57|0|1|1169.39|3693.24
2007|7|24|"LEON"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|25|"LLEIDA"|1.5|5.0|1.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.82|0.0|0.82|0|2|1703.19|2412.48
2007|7|26|"LA RIOJA"|3.0|9.0|3.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|2.8|0.4|0.4|2.0|1|2295.31|3742.22
2007|7|27|"LUGO"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|29|"MALAGA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|30|"MURCIA"|1.0|4.5|2.5|0.0|1.5|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.59|0.0|0.59|0|2|562.17|1568.16
2007|7|32|"OURENSE"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|33|"ASTURIAS"|0.05|4.73|0.05|0.17|0.72|0.0|0.0|0.63|0.0|0.0|0.0|0.12|168.09|32.8|135.29|0|45|857.37|1985.22
2007|7|34|"PALENCIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|36|"PONTEVEDRA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|37|"SALAMANCA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|40|"SEGOVIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|41|"SEVILLA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|42|"SORIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|43|"TARRAGONA"|1.5|3.5|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.36|0.2|0.16|0|2|716.43|2280.16
2007|7|44|"TERUEL"|3.5|10.5|2.0|3.0|1.88|0.0|0.0|0.0|0.0|0.0|0.0|0.38|28.16|4.9|18.26|5.0|5|851.01|2733.83
2007|7|45|"TOLEDO"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|46|"VALENCIA"|1.11|7.89|3.67|0.0|1.56|0.0|0.0|0.0|0.0|0.0|0.11|0.0|4.9|0.0|4.4|0.5|5|704.39|1273.01
2007|7|47|"VALLADOLID"|0.0|3.0|4.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.37|0.11|0.0|0.26|1|3154.1|4493.39
2007|7|49|"ZAMORA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|7|50|"ZARAGOZA"|1.3|5.85|1.6|4.45|1.45|0.0|0.2|0.2|0.0|0.0|0.0|0.05|7.54|1.41|5.69|0.44|8|1625.87|3358.78
2007|8|2|"ALBACETE"|1.0|3.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.46|0.0|0.46|0|1|3584.32|3894.19
2007|8|3|"ALICANTE"|1.0|13.0|0.0|0.5|2.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5|4.0|0.0|4.0|0|2|1282.28|2334.79
2007|8|4|"ALMERIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|5|"AVILA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|6|"BADAJOZ"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|8|"BARCELONA"|3.0|12.0|0.0|2.0|3.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.2|0|1|1348.17|1932.81
2007|8|9|"BURGOS"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|10|"CACERES"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|11|"CADIZ"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|12|"CASTELLON"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|13|"CIUDAD REAL"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|14|"CORDOBA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|15|"A CORUÑA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|16|"CUENCA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|17|"GIRONA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|18|"GRANADA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|19|"GUADALAJARA"|0.0|2.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.79|0.0|0.79|0|1|533.94|936.55
2007|8|21|"HUELVA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|22|"HUESCA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|23|"JAEN"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|24|"LEON"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|25|"LLEIDA"|2.0|4.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0|1|692.76|1867.38
2007|8|26|"LA RIOJA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|27|"LUGO"|2.0|6.0|2.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.71|1.7|0.01|0|1|771.2|1126.37
2007|8|29|"MALAGA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|30|"MURCIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|32|"OURENSE"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|33|"ASTURIAS"|0.67|11.0|0.33|0.0|0.67|0.0|0.0|1.0|0.0|0.0|0.0|0.33|10.5|3.5|7.0|0|3|836.14|1532.7
2007|8|34|"PALENCIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|36|"PONTEVEDRA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|37|"SALAMANCA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|40|"SEGOVIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|41|"SEVILLA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|42|"SORIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|43|"TARRAGONA"|2.0|21.0|1.0|0.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.55|0.02|2.49|0.04|2|1009.82|2786.37
2007|8|44|"TERUEL"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|45|"TOLEDO"|1.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|3.0|0|1|1201.05|1634.01
2007|8|46|"VALENCIA"|1.0|22.0|0.0|3.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.7|0.0|0.2|0.5|1|274.31|1192.9
2007|8|47|"VALLADOLID"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|49|"ZAMORA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|8|50|"ZARAGOZA"|2.0|8.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.5|0.5|0.9|0.1|1|2340.81|5513.47
2007|9|2|"ALBACETE"|1.0|4.0|2.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0|1|328.1|1182.34
2007|9|3|"ALICANTE"|3.0|25.5|1.0|0.0|2.5|0.0|0.0|0.0|0.0|0.0|0.5|1.0|1.5|1.0|0.5|0|2|475.26|2437.13
2007|9|4|"ALMERIA"|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.11|0.0|0.09|0.02|1|258.35|2108.92
2007|9|5|"AVILA"|3.5|8.5|1.5|0.75|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|33.95|0.35|33.6|0|3|1842.39|3676.25
2007|9|6|"BADAJOZ"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|8|"BARCELONA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|9|"BURGOS"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|10|"CACERES"|1.25|7.75|0.5|1.0|0.75|0.0|0.0|0.0|0.0|0.0|0.0|0.5|1.35|0.08|1.27|0|3|2274.34|3873.27
2007|9|11|"CADIZ"|5.0|13.0|0.0|5.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.3|0.7|0|1|3419.4|4206.86
2007|9|12|"CASTELLON"|1.33|13.67|3.33|0.83|1.67|0.0|0.0|0.0|0.0|0.5|0.17|0.33|1.95|0.7|1.25|0|4|1053.92|2995.65
2007|9|13|"CIUDAD REAL"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|14|"CORDOBA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|15|"A CORUÑA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|16|"CUENCA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|17|"GIRONA"|1.0|4.0|1.5|0.0|1.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.11|0.11|0.6|0.4|2|737.82|1019.97
2007|9|18|"GRANADA"|1.0|7.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.21|0.0|0.21|0|1|652.26|2319.77
2007|9|19|"GUADALAJARA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|21|"HUELVA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|22|"HUESCA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|23|"JAEN"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|24|"LEON"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|25|"LLEIDA"|2.83|7.92|0.67|0.42|2.08|0.17|0.0|0.0|0.0|0.0|0.0|0.0|15.34|0.27|15.02|0.05|9|641.07|1793.44
2007|9|26|"LA RIOJA"|5.5|8.0|1.0|0.0|1.0|0.0|0.0|0.5|0.0|0.0|0.0|1.0|10.01|0.0|9.51|0.5|2|1082.21|2635.21
2007|9|27|"LUGO"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|29|"MALAGA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|30|"MURCIA"|1.0|7.0|4.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.64|0.0|0.39|0.25|1|210.9|1134.43
2007|9|32|"OURENSE"|1.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.8|0.0|2.8|0|2|888.33|1694.83
2007|9|33|"ASTURIAS"|0.21|5.1|0.04|0.08|0.52|0.0|0.0|0.91|0.0|0.0|0.01|0.27|296.26|30.6|265.66|0|76|885.06|1996.9
2007|9|34|"PALENCIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|36|"PONTEVEDRA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|37|"SALAMANCA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|40|"SEGOVIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|41|"SEVILLA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|42|"SORIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|43|"TARRAGONA"|4.5|20.0|2.0|0.5|4.5|0.0|0.0|0.0|0.0|1.0|0.5|0.0|3.92|1.55|2.37|0|2|2104.26|4048.55
2007|9|44|"TERUEL"|2.0|10.8|2.2|6.7|1.2|0.0|0.2|0.0|0.0|0.0|0.0|0.6|8.48|0.86|6.62|1.0|6|1693.07|4087.66
2007|9|45|"TOLEDO"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|46|"VALENCIA"|1.42|7.42|1.67|0.33|1.33|0.0|0.0|0.0|0.0|0.17|0.0|0.25|5.65|0.6|4.6|0.45|7|1084.57|2040.23
2007|9|47|"VALLADOLID"|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.2|0|1|993.47|5827.29
2007|9|49|"ZAMORA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|9|50|"ZARAGOZA"|1.89|4.86|0.89|2.22|1.47|0.0|0.0|0.08|0.0|0.0|0.0|0.0|12.81|7.15|4.36|1.3|10|1687.62|3158.77
2007|10|2|"ALBACETE"|3.5|3.0|3.0|4.5|1.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.61|0.11|0.5|0|2|1486.29|2609.96
2007|10|3|"ALICANTE"|1.88|26.88|4.13|7.38|3.63|0.0|0.0|0.0|0.0|0.38|0.25|1.13|27.8|20.8|5.0|2.0|5|1096.97|2877.49
2007|10|4|"ALMERIA"|1.0|9.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.09|0.0|1.09|0|1|5447.18|6224.74
2007|10|5|"AVILA"|3.67|12.0|19.0|2.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.33|21.01|8.8|12.21|0|3|1413.73|4803.34
2007|10|6|"BADAJOZ"|1.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3|0.0|0.3|0|1|2480.55|7371.39
2007|10|8|"BARCELONA"|4.75|23.0|10.0|24.5|8.25|0.0|0.0|0.0|0.0|0.5|0.5|0.0|15.84|9.64|1.84|4.36|3|148.85|638.18
2007|10|9|"BURGOS"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|10|10|"CACERES"|2.25|6.5|1.25|4.5|1.0|0.0|0.0|0.25|0.0|0.0|0.0|0.5|55.4|11.2|44.2|0|3|1818.88|3510.66
2007|10|11|"CADIZ"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|10|12|"CASTELLON"|7.9|36.42|7.38|2.18|6.65|0.17|0.05|0.0|0.08|0.87|0.98|0.83|1989.01|854.37|1060.51|74.13|10|1691.31|3802.98
2007|10|13|"CIUDAD REAL"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|10|14|"CORDOBA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|10|15|"A CORUÑA"|1.0|5.67|0.67|1.0|1.33|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.99|0.3|1.69|0|3|383.13|1033.29
2007|10|16|"CUENCA"|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7.8|0.0|7.8|0|1|153.34|1150.4
2007|10|17|"GIRONA"|1.83|22.0|3.0|0.0|7.33|0.0|0.0|0.0|0.0|0.33|0.0|0.0|11.84|11.4|0.44|0|4|481.46|1759.19
2007|10|18|"GRANADA"|6.0|17.0|0.0|0.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.49|0.0|6.0|0.49|1|644.45|1850.53
2007|10|19|"GUADALAJARA"|2.33|3.33|0.67|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|13.45|0.5|12.95|0|3|1178.8|2105.73
2007|10|21|"HUELVA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|10|22|"HUESCA"|1.0|3.0|2.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.95|0.0|0.95|0|1|852.14|1498.27
2007|10|23|"JAEN"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|10|24|"LEON"|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.25|0.0|1.25|0|2|705.7|1408.29
2007|10|25|"LLEIDA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|10|26|"LA RIOJA"|1.75|0.75|0.5|0.0|0.75|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.85|0.25|1.2|0.4|3|447.41|1953.45
2007|10|27|"LUGO"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|10|29|"MALAGA"|4.75|21.5|2.5|0.83|3.92|0.0|0.0|0.17|0.0|0.0|0.0|0.58|6.62|3.96|2.66|0|5|827.15|1682.8
2007|10|30|"MURCIA"|2.11|12.22|1.22|1.83|2.33|0.0|0.0|0.0|0.0|0.0|0.0|0.11|11.06|0.11|10.95|0|6|1774.46|3075.56
2007|10|32|"OURENSE"|0.92|2.79|0.0|0.67|0.33|0.0|0.0|0.0|0.0|0.0|0.17|0.17|86.86|3.4|83.46|0|11|1811.29|4177.84
2007|10|33|"ASTURIAS"|0.13|4.9|0.08|0.14|1.58|0.0|0.0|0.71|0.0|0.0|0.04|0.13|46.45|3.45|43.0|0|22|1234.38|2293.05
2007|10|34|"PALENCIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|10|36|"PONTEVEDRA"|2.5|3.5|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.5|0.0|2.5|0|3|347.69|1385.57
2007|10|37|"SALAMANCA"|2.0|0.0|2.0|4.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2|0.0|0.2|0|1|3195.89|5039.03
2007|10|40|"SEGOVIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|10|41|"SEVILLA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|10|42|"SORIA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|10|43|"TARRAGONA"|2.5|9.83|1.17|0.33|2.17|0.0|0.0|0.67|0.0|0.0|0.0|0.0|2.91|0.43|2.48|0|5|1753.33|3256.51
2007|10|44|"TERUEL"|1.63|4.87|1.67|2.33|0.9|0.0|0.0|0.0|0.0|0.0|0.0|0.07|7.61|2.96|3.9|0.75|8|1171.21|2776.66
2007|10|45|"TOLEDO"|1.33|2.0|0.0|2.0|1.0|0.0|0.33|0.0|0.0|0.0|0.0|0.0|6.8|0.0|5.5|1.3|3|2148.3|4351.38
2007|10|46|"VALENCIA"|1.58|13.75|4.71|0.46|2.33|0.0|0.0|0.0|0.0|0.17|0.0|0.38|25.94|0.48|25.46|0|9|980.22|2287.19
2007|10|47|"VALLADOLID"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|10|49|"ZAMORA"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|10|50|"ZARAGOZA"|2.0|6.31|3.04|1.77|1.35|0.0|0.25|0.0|0.0|0.0|0.0|0.13|8.51|1.94|6.57|0|10|1921.17|3600.42
2007|11|2|"ALBACETE"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
2007|11|3|"ALICANTE"|0.0|9.0|2.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.25|0.0|0.25|0|1|1802.16|2557.28
