anho,semana,id_provincia,provincia,dir,prec,sol,tmax,tmed,tmin,velmedia,hrmedia
2007,36,44,TERUEL,19.07,0.0,10.5,28.03,20.09,12.14,1.68,56.0
2007,36,45,TOLEDO,14.95,1.4,10.14,31.26,23.44,15.61,1.52,41.0
2007,36,46,VALENCIA,11.65,1.1,9.11,29.11,23.05,16.99,2.46,65.0
2007,36,47,VALLADOLID,10.48,0.0,11.84,27.84,18.89,9.93,2.85,50.0
2007,36,48,BIZKAIA,19.86,4.82,8.69,21.38,17.28,13.19,2.48,74.5
2007,36,49,ZAMORA,9.14,0.0,10.66,28.34,19.46,10.59,2.68,46.0
2007,36,50,ZARAGOZA,21.55,0.0,11.36,28.13,20.09,12.05,3.19,47.0
2007,36,51,CEUTA,13.67,0.0,-9999.0,24.96,22.57,20.19,2.79,80.0
2007,36,52,MELILLA,13.0,0.0,6.7,25.43,23.01,20.6,3.33,84.0
2007,37,1,ARABA/ALAVA,9.6,4.3,7.96,24.01,18.04,12.1,3.23,73.0
2007,37,2,ALBACETE,14.02,1.3,7.17,27.74,21.39,15.04,2.33,64.5
2007,37,3,ALICANTE,15.32,23.58,9.06,27.53,23.06,18.59,3.06,71.0
2007,37,4,ALMERIA,17.11,7.72,6.47,27.21,22.88,18.54,3.13,65.0
2007,37,5,AVILA,13.38,10.45,7.93,23.35,17.63,11.91,1.96,61.0
2007,37,6,BADAJOZ,13.57,12.38,7.3,30.26,23.93,17.58,1.92,59.0
2007,37,7,ILLES BALEARS,14.15,1.74,7.0,26.93,23.07,19.22,3.22,75.0
2007,37,8,BARCELONA,12.27,0.0,7.41,25.61,22.2,18.8,3.47,65.0
2007,37,9,BURGOS,11.26,9.5,7.34,24.48,17.44,10.4,3.23,65.0
2007,37,10,CACERES,9.92,15.69,8.06,29.76,23.71,17.67,1.68,55.0
2007,37,11,CADIZ,17.5,28.03,5.99,25.62,21.78,17.95,2.71,80.5
2007,37,12,CASTELLON,13.79,6.27,7.29,25.93,21.24,16.54,2.62,68.0
2007,37,13,CIUDAD REAL,14.43,30.6,6.44,27.85,21.87,15.89,1.9,65.0
2007,37,14,CORDOBA,20.15,4.85,6.24,28.73,22.81,16.87,2.23,57.0
2007,37,15,A CORUÑA,9.92,3.37,9.56,24.52,19.13,13.73,4.01,65.0
2007,37,16,CUENCA,16.71,11.8,7.53,26.29,19.21,12.15,2.1,72.5
2007,37,17,GIRONA,16.14,0.0,7.6,23.76,18.04,12.32,2.19,60.0
2007,37,18,GRANADA,22.56,13.55,7.67,27.79,21.5,15.46,2.12,63.5
2007,37,19,GUADALAJARA,14.07,4.45,8.66,27.49,19.06,10.64,1.79,60.0
2007,37,20,GIPUZKOA,20.05,3.4,7.45,22.41,18.67,14.93,2.16,82.0
2007,37,21,HUELVA,20.38,46.07,6.37,26.27,22.26,18.27,2.7,75.0
2007,37,22,HUESCA,18.07,7.69,10.03,25.84,18.16,10.65,1.51,61.0
2007,37,23,JAEN,13.92,8.17,-9999.0,28.7,22.75,16.78,1.4,57.0
2007,37,24,LEON,18.0,2.91,10.51,25.94,17.6,9.27,2.02,58.0
2007,37,25,LLEIDA,19.67,0.0,9.83,27.28,19.79,12.29,1.46,55.0
2007,37,26,LA RIOJA,22.8,0.2,9.8,27.91,20.69,13.46,2.3,57.0
2007,37,27,LUGO,6.14,5.2,9.4,25.01,17.6,10.2,2.47,74.0
2007,37,28,MADRID,15.52,3.16,7.55,26.53,20.46,14.39,2.02,54.0
2007,37,29,MALAGA,18.66,14.63,5.89,26.7,22.85,19.0,1.84,79.0
2007,37,30,MURCIA,10.87,6.06,7.18,28.61,23.98,19.41,3.1,67.0
2007,37,31,NAVARRA,26.4,2.83,8.46,26.76,20.18,13.61,3.75,62.0
2007,37,32,OURENSE,20.56,3.6,9.06,29.54,19.67,9.78,1.37,55.0
2007,37,33,ASTURIAS,11.43,7.65,7.53,20.72,17.37,14.01,2.52,80.0
2007,37,34,PALENCIA,10.29,9.7,-9999.0,25.46,18.2,10.99,4.71,59.0
2007,37,35,LAS PALMAS,17.37,0.0,7.5,26.55,23.7,20.84,3.86,75.5
2007,37,36,PONTEVEDRA,28.36,1.3,10.23,26.49,20.34,14.21,2.14,61.5
2007,37,37,SALAMANCA,12.15,18.82,9.54,27.33,19.74,12.14,1.72,57.0
2007,37,38,STA. CRUZ DE TENERIFE,21.77,0.0,7.76,25.21,22.04,18.86,3.74,64.0
2007,37,39,CANTABRIA,14.07,5.52,8.7,22.04,16.85,11.64,2.34,78.0
2007,37,40,SEGOVIA,21.86,8.9,7.5,26.24,19.96,13.66,2.3,49.0
2007,37,41,SEVILLA,21.67,12.8,6.21,29.08,23.54,17.98,1.73,66.0
2007,37,42,SORIA,11.57,3.2,8.0,26.51,18.11,9.71,2.77,54.0
2007,37,43,TARRAGONA,19.43,0.22,7.1,28.86,23.77,18.67,2.33,65.0
2007,37,44,TERUEL,18.29,0.43,7.95,27.09,20.19,13.31,1.58,64.5
2007,37,45,TOLEDO,14.43,7.03,7.63,27.21,21.73,16.25,1.81,58.0
2007,37,46,VALENCIA,13.38,35.28,6.31,27.04,22.44,17.84,1.87,74.0
2007,37,47,VALLADOLID,10.81,10.13,8.66,27.67,19.86,12.07,2.04,59.0
2007,37,48,BIZKAIA,21.75,6.6,5.7,22.61,18.68,14.77,2.29,76.5
2007,37,49,ZAMORA,14.86,4.45,8.73,28.19,20.39,12.6,2.14,52.5
2007,37,50,ZARAGOZA,17.56,2.03,9.81,28.17,21.04,13.9,2.14,52.5
2007,37,51,CEUTA,25.0,39.2,-9999.0,25.58,22.03,18.5,1.34,79.0
2007,37,52,MELILLA,20.86,5.0,4.47,25.77,23.41,21.06,2.89,87.0
2007,38,1,ARABA/ALAVA,8.14,3.9,5.39,21.73,15.37,8.99,2.71,74.0
2007,38,2,ALBACETE,15.76,9.6,6.51,26.42,20.45,14.49,2.63,69.5
2007,38,3,ALICANTE,14.8,67.68,3.75,25.03,21.35,17.69,2.59,80.0
2007,38,4,ALMERIA,19.64,35.97,7.23,26.95,21.74,16.53,2.92,72.0
2007,38,5,AVILA,16.95,10.17,7.16,22.79,16.84,10.9,1.75,62.0
2007,38,6,BADAJOZ,21.38,5.83,7.84,29.56,22.89,16.2,1.69,55.0
2007,38,7,ILLES BALEARS,13.56,36.47,4.83,25.24,21.8,18.38,3.03,78.0
2007,38,8,BARCELONA,16.46,1.0,4.42,23.95,21.09,18.22,3.37,70.0
2007,38,9,BURGOS,13.55,10.85,5.51,21.2,15.35,9.5,2.93,75.5
2007,38,10,CACERES,16.39,1.96,8.16,28.19,22.3,16.4,2.0,53.0
2007,38,11,CADIZ,19.76,21.14,9.27,25.45,21.46,17.49,2.95,74.0
2007,38,12,CASTELLON,14.07,25.65,3.89,23.98,20.3,16.62,2.65,70.0
2007,38,13,CIUDAD REAL,17.19,1.5,8.54,27.33,21.15,14.96,1.92,62.0
2007,38,14,CORDOBA,21.82,17.65,6.77,27.87,22.09,16.28,2.39,61.5
2007,38,15,A CORUÑA,14.6,0.69,7.6,21.3,16.49,11.69,3.59,71.0
2007,38,16,CUENCA,15.14,4.25,5.99,23.98,17.86,11.74,2.03,76.0
2007,38,17,GIRONA,18.36,12.25,5.03,21.38,15.91,10.44,1.51,70.0
2007,38,18,GRANADA,23.05,36.4,7.14,26.48,20.57,14.74,2.07,67.0
2007,38,19,GUADALAJARA,17.07,4.8,6.45,24.83,17.73,10.61,2.0,64.0
2007,38,20,GIPUZKOA,19.29,30.28,6.37,20.8,16.99,13.2,1.98,85.0
2007,38,21,HUELVA,22.71,13.75,8.21,26.84,22.01,17.17,3.05,70.0
2007,38,22,HUESCA,16.25,19.18,6.34,21.62,15.31,9.0,1.73,74.0
2007,38,23,JAEN,21.15,12.33,4.65,26.91,21.47,15.98,1.26,57.0
2007,38,24,LEON,19.64,10.14,8.19,21.94,15.08,8.23,1.83,66.0
2007,38,25,LLEIDA,19.21,11.43,6.44,24.06,17.98,11.94,1.14,67.5
2007,38,26,LA RIOJA,26.5,7.4,5.71,24.13,18.01,11.87,0.77,69.0
2007,38,27,LUGO,7.57,0.8,7.39,23.53,15.57,7.6,2.26,74.0
2007,38,28,MADRID,12.81,6.83,7.37,24.46,18.88,13.31,2.13,59.0
2007,38,29,MALAGA,17.26,28.7,7.13,26.48,22.81,19.05,2.47,76.0
2007,38,30,MURCIA,13.42,11.78,3.8,27.12,22.97,18.82,2.52,73.0
2007,38,31,NAVARRA,23.55,4.73,5.89,23.53,17.6,11.68,2.76,70.0
2007,38,32,OURENSE,20.52,0.88,8.49,26.3,17.55,8.81,1.31,58.5
2007,38,33,ASTURIAS,16.88,12.75,6.41,18.98,15.6,12.24,2.73,80.0
2007,38,34,PALENCIA,14.36,3.5,-9999.0,21.92,15.95,10.04,3.65,64.0
2007,38,35,LAS PALMAS,11.19,0.0,9.42,26.58,23.72,20.88,4.98,75.0
2007,38,36,PONTEVEDRA,23.64,0.35,9.51,23.32,17.74,12.17,2.53,65.5
2007,38,37,SALAMANCA,14.74,12.01,7.96,24.75,18.06,11.37,1.98,61.5
2007,38,38,STA. CRUZ DE TENERIFE,18.94,0.03,7.67,25.24,22.22,19.2,4.35,65.0
2007,38,39,CANTABRIA,14.7,22.96,5.8,19.6,14.89,10.18,2.13,84.0
2007,38,40,SEGOVIA,19.43,3.0,6.57,24.43,18.21,12.03,2.43,56.0
2007,38,41,SEVILLA,21.01,28.63,7.79,28.95,23.11,17.29,2.36,64.0
2007,38,42,SORIA,14.0,18.4,6.96,22.54,15.96,9.37,2.63,74.0
2007,38,43,TARRAGONA,16.62,17.87,4.85,26.58,22.61,18.62,2.4,71.0
2007,38,44,TERUEL,17.07,9.88,7.73,24.24,18.68,13.1,2.12,67.5
2007,38,45,TOLEDO,17.81,3.7,8.31,26.97,20.83,14.69,1.81,59.0
2007,38,46,VALENCIA,13.86,93.12,3.79,25.31,21.3,17.3,1.72,74.5
2007,38,47,VALLADOLID,12.69,4.13,7.74,24.17,17.61,11.07,2.24,69.0
2007,38,48,BIZKAIA,21.76,23.4,4.6,20.9,16.88,12.84,2.32,79.5
2007,38,49,ZAMORA,15.07,5.1,7.1,25.18,18.46,11.74,2.18,61.0
2007,38,50,ZARAGOZA,18.25,18.2,6.22,24.56,18.79,13.01,2.26,59.0
2007,38,51,CEUTA,23.0,18.0,-9999.0,24.94,22.16,19.32,2.5,72.0
2007,38,52,MELILLA,17.57,1.3,7.29,27.14,23.56,19.97,3.17,70.0
2007,39,1,ARABA/ALAVA,28.2,14.6,4.04,18.51,12.87,7.21,2.64,77.0
2007,39,2,ALBACETE,22.71,0.93,9.01,26.28,19.03,11.77,2.22,56.0
2007,39,3,ALICANTE,15.74,0.18,8.31,25.56,20.29,15.03,2.26,69.0
2007,39,4,ALMERIA,18.81,0.1,8.49,26.41,21.75,17.0,2.59,67.0
2007,39,5,AVILA,16.71,14.3,7.99,20.01,13.73,7.45,2.19,59.0
2007,39,6,BADAJOZ,21.21,15.8,8.13,28.47,21.47,14.5,2.24,48.0
2007,39,7,ILLES BALEARS,16.88,20.83,7.73,23.26,19.09,14.92,2.95,76.0
2007,39,8,BARCELONA,22.11,8.18,7.43,22.72,18.72,14.74,3.33,66.5
2007,39,9,BURGOS,17.4,24.7,6.84,18.74,12.33,5.93,2.68,71.5
2007,39,10,CACERES,15.32,35.86,7.67,25.82,19.68,13.54,2.57,45.0
2007,39,11,CADIZ,21.54,8.04,7.83,25.49,21.34,17.2,2.66,75.0
2007,39,12,CASTELLON,23.95,1.43,9.63,22.56,17.67,12.78,3.45,64.5
2007,39,13,CIUDAD REAL,21.06,1.05,9.1,25.2,18.58,11.96,2.34,56.0
2007,39,14,CORDOBA,24.15,0.38,7.43,26.86,20.9,14.92,2.57,49.5
2007,39,15,A CORUÑA,15.21,24.84,5.9,18.74,14.76,10.77,4.08,70.0
2007,39,16,CUENCA,28.14,8.3,9.01,21.78,14.49,7.18,1.74,72.0
2007,39,17,GIRONA,19.21,3.0,7.03,20.89,14.81,8.72,2.66,57.0
2007,39,18,GRANADA,24.93,3.18,8.67,26.49,20.16,13.83,1.87,63.0
2007,39,19,GUADALAJARA,19.33,0.87,8.06,21.0,12.86,4.72,2.24,60.0
2007,39,20,GIPUZKOA,22.38,42.94,4.23,19.16,15.7,12.24,3.36,79.0
2007,39,21,HUELVA,24.1,7.9,7.34,26.37,21.46,16.55,3.21,67.0
2007,39,22,HUESCA,18.77,2.8,9.03,17.47,11.61,5.74,2.53,60.0
2007,39,23,JAEN,24.01,1.95,10.0,25.41,19.99,14.58,1.72,52.0
2007,39,24,LEON,18.1,22.43,7.41,16.39,10.96,5.52,2.47,66.5
2007,39,25,LLEIDA,19.7,1.2,8.96,20.92,14.56,8.22,1.54,58.5
2007,39,26,LA RIOJA,18.67,0.0,6.03,21.37,15.44,9.5,2.74,61.0
2007,39,27,LUGO,10.57,10.4,5.81,19.49,12.69,5.91,2.67,73.0
2007,39,28,MADRID,19.37,0.36,7.92,20.82,14.77,8.73,2.86,52.0
2007,39,29,MALAGA,15.83,3.02,8.66,27.17,23.08,18.98,2.23,74.0
2007,39,30,MURCIA,12.77,0.09,8.89,27.64,22.28,16.9,2.53,62.0
2007,39,31,NAVARRA,22.71,3.43,6.11,20.47,14.68,8.87,4.05,60.0
2007,39,32,OURENSE,17.35,10.07,7.26,21.45,14.19,6.94,1.91,62.0
2007,39,33,ASTURIAS,21.74,6.07,3.95,18.71,15.11,11.5,2.89,71.0
2007,39,34,PALENCIA,16.0,34.2,-9999.0,18.25,11.66,5.04,2.75,66.5
2007,39,35,LAS PALMAS,20.47,0.0,7.97,26.5,23.45,20.4,3.01,78.5
2007,39,36,PONTEVEDRA,25.0,19.9,7.61,20.94,16.28,11.58,3.47,57.0
2007,39,37,SALAMANCA,15.49,51.72,9.11,21.01,14.56,8.12,3.34,55.0
2007,39,38,STA. CRUZ DE TENERIFE,24.63,0.26,7.38,24.58,21.56,18.54,3.46,67.5
2007,39,39,CANTABRIA,21.04,23.68,4.36,17.69,13.52,9.35,3.41,73.0
2007,39,40,SEGOVIA,16.43,1.2,8.74,20.61,14.5,8.37,4.04,52.0
2007,39,41,SEVILLA,23.12,2.6,7.16,28.57,22.23,15.86,2.15,60.0
2007,39,42,SORIA,22.57,0.5,6.97,19.0,12.09,5.17,3.41,64.0
2007,39,43,TARRAGONA,22.74,1.05,8.64,24.89,19.91,14.93,3.15,56.0
2007,39,44,TERUEL,22.36,1.25,8.92,21.34,15.06,8.78,2.98,60.0
2007,39,45,TOLEDO,20.52,0.67,8.57,24.44,17.71,10.99,1.89,49.0
2007,39,46,VALENCIA,14.66,0.27,8.47,25.42,19.68,13.95,1.86,64.0
2007,39,47,VALLADOLID,16.14,40.1,7.96,20.49,13.97,7.41,2.22,61.0
2007,39,48,BIZKAIA,23.47,34.58,2.7,18.94,15.34,11.72,3.49,74.5
2007,39,49,ZAMORA,15.5,42.05,7.0,20.23,14.07,7.91,2.1,57.0
2007,39,50,ZARAGOZA,24.08,1.29,8.29,21.54,15.5,9.48,3.52,57.0
2007,39,51,CEUTA,21.4,3.1,-9999.0,25.51,22.31,19.09,1.5,80.0
2007,39,52,MELILLA,14.57,0.0,9.1,27.11,22.93,18.74,2.6,75.0
2007,40,1,ARABA/ALAVA,15.5,40.7,3.97,20.73,16.19,11.67,1.84,82.5
2007,40,2,ALBACETE,19.81,21.83,7.0,23.5,17.92,12.33,1.54,68.5
2007,40,3,ALICANTE,18.48,25.38,6.74,25.51,20.51,15.52,1.94,75.0
2007,40,4,ALMERIA,19.83,8.15,8.07,24.91,20.62,16.16,2.39,67.0
2007,40,5,AVILA,20.74,56.23,4.09,18.39,13.63,8.87,1.41,75.0
2007,40,6,BADAJOZ,21.83,51.63,5.13,24.4,19.74,15.05,1.0,64.0
2007,40,7,ILLES BALEARS,18.84,26.07,6.46,24.6,20.8,16.99,3.01,78.5
2007,40,8,BARCELONA,18.12,14.25,6.59,24.12,20.74,17.36,2.89,76.5
2007,40,9,BURGOS,15.07,22.55,3.57,19.66,15.19,10.69,2.13,81.0
2007,40,10,CACERES,19.85,52.3,5.01,21.97,17.75,13.53,1.47,67.0
2007,40,11,CADIZ,23.1,15.61,7.05,23.91,20.06,16.22,2.41,80.0
2007,40,12,CASTELLON,20.29,17.87,6.21,23.16,18.96,14.75,2.51,75.5
2007,40,13,CIUDAD REAL,19.32,7.48,5.91,23.18,17.65,12.11,1.32,69.0
2007,40,14,CORDOBA,22.52,13.03,6.76,24.88,19.44,13.98,2.02,70.0
2007,40,15,A CORUÑA,16.49,4.53,5.21,20.79,16.99,13.2,2.55,80.0
2007,40,16,CUENCA,20.14,22.6,5.19,20.86,14.99,9.11,0.79,85.5
2007,40,17,GIRONA,15.13,9.15,6.19,26.16,20.11,14.04,1.91,75.0
2007,40,18,GRANADA,20.11,16.79,7.24,24.08,17.44,11.04,1.82,68.0
2007,40,19,GUADALAJARA,18.14,32.0,4.82,21.23,14.68,8.15,1.42,76.5
2007,40,20,GIPUZKOA,21.12,105.53,2.34,21.3,18.85,16.39,2.1,90.0
2007,40,21,HUELVA,21.31,48.52,6.04,24.34,20.16,15.99,2.4,76.0
2007,40,22,HUESCA,20.28,31.76,6.91,21.25,15.98,10.7,1.58,78.0
2007,40,23,JAEN,21.29,19.45,6.26,23.86,18.78,13.61,1.11,63.0
2007,40,24,LEON,18.18,20.5,5.34,18.15,13.54,8.92,1.67,78.0
2007,40,25,LLEIDA,18.48,11.21,6.21,23.13,17.6,12.06,0.85,74.5
2007,40,26,LA RIOJA,17.0,18.5,4.63,23.27,18.81,14.36,1.71,73.5
2007,40,27,LUGO,14.14,2.3,3.46,21.47,16.17,10.87,1.67,81.5
2007,40,28,MADRID,20.4,59.96,4.02,20.24,15.63,11.02,1.69,73.0
2007,40,29,MALAGA,20.43,16.01,7.64,25.08,20.97,16.81,2.18,77.0
2007,40,30,MURCIA,15.96,25.48,6.43,26.74,21.51,16.28,2.05,69.5
2007,40,31,NAVARRA,21.69,35.85,4.64,23.28,18.98,14.7,2.72,77.5
2007,40,32,OURENSE,21.95,2.78,5.24,22.37,16.02,9.65,1.25,70.0
2007,40,33,ASTURIAS,16.04,15.21,3.91,19.5,17.06,14.61,1.71,91.5
2007,40,34,PALENCIA,17.0,18.7,-9999.0,18.71,14.26,9.81,2.02,81.5
2007,40,35,LAS PALMAS,21.23,0.92,7.63,26.14,22.87,19.6,3.22,73.5
2007,40,36,PONTEVEDRA,18.07,0.25,6.68,22.09,17.58,13.06,2.34,77.5
2007,40,37,SALAMANCA,22.84,49.18,5.03,20.2,15.19,10.15,1.26,71.0
2007,40,38,STA. CRUZ DE TENERIFE,24.63,0.74,7.71,24.22,21.0,17.77,3.19,65.0
2007,40,39,CANTABRIA,16.83,20.66,4.2,19.78,16.74,13.72,2.02,87.0
2007,40,40,SEGOVIA,21.14,43.3,4.61,20.24,15.51,10.77,2.61,67.5
2007,40,41,SEVILLA,24.25,24.34,6.84,26.2,20.68,15.13,1.55,69.5
2007,40,42,SORIA,19.29,20.2,4.59,19.89,14.69,9.49,2.26,77.5
2007,40,43,TARRAGONA,19.02,36.55,5.99,26.1,21.61,17.12,1.99,80.5
2007,40,44,TERUEL,15.07,10.97,4.5,23.15,17.46,11.8,1.69,71.5
2007,40,45,TOLEDO,18.55,27.47,5.41,22.13,17.13,12.13,1.46,71.5
2007,40,46,VALENCIA,17.39,12.36,5.82,26.06,21.17,16.27,1.66,71.0
2007,40,47,VALLADOLID,19.31,31.0,4.56,19.58,15.14,10.7,1.73,79.0
2007,40,48,BIZKAIA,23.02,28.28,2.76,21.1,18.26,15.4,1.83,89.0
2007,40,49,ZAMORA,20.71,28.3,4.41,20.33,15.71,11.07,1.28,75.0
2007,40,50,ZARAGOZA,21.55,21.3,5.53,23.82,18.74,13.65,2.28,70.0
2007,40,51,CEUTA,16.43,2.2,-9999.0,24.0,21.09,18.13,1.01,74.5
2007,40,52,MELILLA,12.0,3.2,6.86,24.54,21.3,18.06,1.83,74.5
2007,41,1,ARABA/ALAVA,13.33,9.9,4.13,17.69,12.86,8.01,2.6,85.0
2007,41,2,ALBACETE,13.75,21.85,6.44,21.44,15.89,10.36,1.74,72.0
2007,41,3,ALICANTE,14.36,90.82,6.27,21.84,17.54,13.25,2.11,74.0
2007,41,4,ALMERIA,14.33,3.1,7.11,23.56,19.48,15.38,2.33,69.0
2007,41,5,AVILA,16.52,0.0,9.47,18.97,12.06,5.13,1.85,62.0
2007,41,6,BADAJOZ,17.12,0.0,9.26,26.17,19.07,11.98,1.57,55.0
2007,41,7,ILLES BALEARS,13.83,45.11,5.43,21.96,18.47,14.97,3.21,80.0
2007,41,8,BARCELONA,20.89,37.48,6.95,21.73,17.77,13.8,3.35,70.0
2007,41,9,BURGOS,13.07,2.7,7.5,17.6,11.86,6.1,2.76,76.0
2007,41,10,CACERES,9.47,0.0,9.0,23.95,17.75,11.56,1.51,52.0
2007,41,11,CADIZ,12.86,0.85,8.95,26.63,21.55,16.46,4.13,66.0
2007,41,12,CASTELLON,19.86,43.72,8.17,22.12,17.56,13.0,2.66,65.0
2007,41,13,CIUDAD REAL,12.74,0.0,9.64,22.45,16.06,9.69,1.92,57.5
2007,41,14,CORDOBA,13.76,0.05,7.9,25.45,19.17,12.88,2.1,49.5
2007,41,15,A CORUÑA,13.93,0.32,8.98,20.44,15.57,10.69,3.58,71.0
2007,41,16,CUENCA,16.93,0.75,9.1,20.68,13.2,5.71,0.87,68.5
2007,41,17,GIRONA,17.67,25.85,6.6,19.92,13.98,8.04,1.32,68.0
2007,41,18,GRANADA,18.19,1.8,8.13,24.3,17.1,9.86,1.76,59.0
2007,41,19,GUADALAJARA,16.26,1.7,8.69,20.2,12.22,4.25,1.65,67.0
2007,41,20,GIPUZKOA,23.62,17.17,5.11,18.79,15.62,12.46,2.81,86.5
2007,41,21,HUELVA,15.05,0.17,8.2,27.66,21.5,15.35,1.95,56.0
2007,41,22,HUESCA,17.35,7.77,9.39,19.41,12.59,5.76,2.18,70.0
2007,41,23,JAEN,13.79,0.05,9.6,23.39,17.95,12.5,1.84,51.5
2007,41,24,LEON,21.0,1.9,9.88,20.48,12.9,5.33,1.83,70.0
2007,41,25,LLEIDA,19.57,4.71,8.41,20.46,14.16,7.89,0.92,66.0
2007,41,26,LA RIOJA,25.0,4.9,6.97,21.23,15.21,9.2,2.14,69.0
2007,41,27,LUGO,10.57,0.0,8.24,22.11,13.81,5.49,2.11,73.0
2007,41,28,MADRID,13.34,0.21,9.6,20.84,14.63,8.44,1.94,56.5
2007,41,29,MALAGA,13.16,3.99,8.14,24.55,21.04,17.55,2.31,76.0
2007,41,30,MURCIA,14.96,21.82,5.96,23.54,19.24,14.95,2.19,74.0
2007,41,31,NAVARRA,27.1,3.08,6.39,19.7,14.63,9.55,3.72,69.0
2007,41,32,OURENSE,19.82,0.0,8.89,23.28,14.2,5.13,1.21,63.0
2007,41,33,ASTURIAS,14.68,2.52,6.63,18.19,14.85,11.52,2.45,84.0
2007,41,34,PALENCIA,13.93,0.0,-9999.0,18.55,11.93,5.29,2.46,70.5
2007,41,35,LAS PALMAS,20.63,0.01,7.97,26.76,23.52,20.28,4.21,75.0
2007,41,36,PONTEVEDRA,19.36,0.0,10.26,22.94,17.14,11.33,2.56,63.0
2007,41,37,SALAMANCA,9.11,0.0,10.17,21.37,14.04,6.72,1.93,63.0
2007,41,38,STA. CRUZ DE TENERIFE,23.3,13.36,8.01,23.8,21.04,18.26,3.95,70.0
2007,41,39,CANTABRIA,15.69,6.44,6.44,17.88,13.45,9.0,2.16,82.0
2007,41,40,SEGOVIA,21.0,0.0,9.81,19.63,13.23,6.83,2.34,60.0
2007,41,41,SEVILLA,8.11,0.3,8.59,27.25,20.81,14.35,2.12,53.5
2007,41,42,SORIA,16.86,0.5,9.33,19.54,12.31,5.09,3.13,65.5
2007,41,43,TARRAGONA,27.0,4.47,7.61,24.31,19.18,14.04,2.4,64.0
2007,41,44,TERUEL,18.36,4.33,5.28,20.09,14.06,8.04,1.87,66.5
2007,41,45,TOLEDO,17.43,0.0,9.8,22.16,15.68,9.19,1.5,56.5
2007,41,46,VALENCIA,10.1,122.48,6.74,22.56,17.73,12.88,1.94,68.0
2007,41,47,VALLADOLID,14.86,0.0,9.01,19.88,13.13,6.41,1.84,67.0
2007,41,48,BIZKAIA,20.75,12.96,4.09,18.63,15.18,11.71,2.17,82.5
2007,41,49,ZAMORA,14.29,0.0,8.49,20.56,13.64,6.7,1.63,67.0
2007,41,50,ZARAGOZA,22.39,0.95,8.26,21.09,14.89,8.69,2.77,61.0
2007,41,51,CEUTA,10.14,11.0,-9999.0,23.59,21.29,18.97,2.86,81.0
2007,41,52,MELILLA,6.43,0.2,7.03,23.86,21.23,18.6,2.9,79.0
2007,42,1,ARABA/ALAVA,9.67,0.0,7.7,18.14,11.14,4.14,2.09,80.0
2007,42,2,ALBACETE,12.65,3.13,4.98,19.61,14.36,9.11,1.95,76.0
2007,42,3,ALICANTE,12.0,52.77,5.66,21.72,17.71,13.71,2.59,76.5
2007,42,4,ALMERIA,14.18,17.27,5.86,22.24,18.3,14.34,2.29,70.5
2007,42,5,AVILA,20.88,1.17,8.93,19.75,12.18,4.61,1.48,63.5
2007,42,6,BADAJOZ,13.36,0.1,9.16,26.73,19.26,11.82,1.08,56.0
2007,42,7,ILLES BALEARS,12.9,31.02,5.92,20.39,17.17,13.95,3.9,78.0
2007,42,8,BARCELONA,15.26,29.4,6.99,20.39,16.82,13.23,3.56,70.0
2007,42,9,BURGOS,9.0,0.05,8.09,18.14,11.17,4.16,2.34,74.0
2007,42,10,CACERES,16.1,0.0,9.11,23.9,17.56,11.21,1.31,57.0
2007,42,11,CADIZ,13.05,2.69,8.75,25.49,20.58,15.67,3.58,70.5
2007,42,12,CASTELLON,15.14,5.33,4.26,21.89,17.62,13.34,2.22,67.0
2007,42,13,CIUDAD REAL,12.83,0.1,8.53,22.68,15.92,9.17,1.64,61.0
2007,42,14,CORDOBA,14.45,4.27,9.13,24.98,18.53,12.08,1.95,56.0
2007,42,15,A CORUÑA,17.73,3.92,7.95,20.27,15.28,10.28,2.79,76.0
2007,42,16,CUENCA,20.86,0.35,8.19,20.04,12.26,4.46,0.8,69.5
2007,42,17,GIRONA,10.0,1.9,6.3,21.9,15.14,8.34,1.56,65.0
2007,42,18,GRANADA,16.69,6.6,7.69,21.93,15.84,9.12,1.37,69.0
2007,42,19,GUADALAJARA,17.36,0.0,8.64,20.25,11.14,2.04,1.34,66.0
2007,42,20,GIPUZKOA,13.23,2.58,7.84,18.51,14.38,10.25,2.02,82.0
2007,42,21,HUELVA,15.62,0.87,9.19,26.7,20.6,14.52,1.87,64.0
2007,42,22,HUESCA,15.66,0.0,7.46,18.84,11.67,4.52,1.72,63.0
2007,42,23,JAEN,16.32,0.35,8.34,22.92,17.58,12.24,1.52,57.5
2007,42,24,LEON,20.33,1.28,9.24,19.96,12.04,4.13,1.56,67.0
2007,42,25,LLEIDA,20.24,0.85,7.53,20.32,13.16,6.01,0.89,67.0
2007,42,26,LA RIOJA,20.4,0.0,7.19,21.87,14.69,7.5,1.93,68.0
2007,42,27,LUGO,11.29,0.2,6.89,22.43,14.06,5.66,1.47,79.0
2007,42,28,MADRID,15.55,0.1,8.57,20.47,14.06,7.65,1.56,59.5
2007,42,29,MALAGA,13.96,8.17,8.03,24.06,20.48,16.92,2.45,77.0
2007,42,30,MURCIA,12.47,29.95,5.35,22.33,18.54,14.75,2.16,75.0
2007,42,31,NAVARRA,22.55,0.0,8.71,20.6,13.94,7.28,3.0,65.0
2007,42,32,OURENSE,19.62,0.07,9.2,24.34,14.4,4.45,0.97,61.0
